"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"141","BarryKathyJ","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-95.712891,37.09024
"142","bbusa617","RT @AmyBarnettGOP: The goal is to reach 1 million followers in support of  @realDonaldTrump #TeamTrump #MakeAmericaGreatAgain #TrumpTrain #‚Ä¶",33,1,1,-99.9018131,31.9685988
"143","BC_Wrestle","Welp... I just found this in the mall... stupid......... 
#MAGA #MakeAmericaGreatAgain #PresidentElectTrump‚Ä¶ https://t.co/iyny9not8f",0,-1,1,-74.0059413,40.7127837
"144","bceil","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",611,0,0,-80.1373174,26.1224386
"145","BeachAddict80","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"146","BeachCity55","RT @justjoeaz1: #Trump2016  #makeamericagreatagain Washington Post Issues Correction To ""Fake News"" Story https://t.co/lvqm9X6NJa",4,-2,2,-81.5157535,27.6648274
"147","BeachCity55","RT @Don_Vito_08: @FoxNews @realDonaldTrump 
#MakeAmericaGreatAgain https://t.co/zaanOqjosb",4,0,0,-81.5157535,27.6648274
"148","beckyjaneaston","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-95.992775,36.1539816
"149","BeckyWCR2015","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-81.5157535,27.6648274
"150","BelkysSpainUSA","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-80.1917902,25.7616798
"151","BelkysSpainUSA","RT @IssaHBihi: Protecting the Constitution of The United States of America, both at home and abroad, the best way to #MakeAmericaGreatAgain‚Ä¶",2,1,1,-80.1917902,25.7616798
"152","BelkysSpainUSA","@TeamTrump @realDonaldTrump @dcexaminer Ì†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain #TrumpTrain #MAGA‚Ä¶ https://t.co/1DP9vmiLBs",0,0,0,-80.1917902,25.7616798
"153","BelkysSpainUSA","@realDonaldTrump Enjoy My President Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain #Trump #AmericaFirst #TrumpTrain‚Ä¶ https://t.co/xVRNgX7P8h",0,0,0,-80.1917902,25.7616798
"154","BelkysSpainUSA","@realDonaldTrump @washingtonpost #TrumpPresident #MakeAmericaGreatAgain #AmericaFirst #TrumpTrain #MAGA #VPEOTUS‚Ä¶ https://t.co/t1xxe7yEPS",2,0,0,-80.1917902,25.7616798
"155","BelkysSpainUSA","@mitchellvii Excellent Ì†ΩÌ±çÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ±çÌ†ΩÌ±ç #TrumpPresident #MakeAmericaGreatAgain #Trump #AmericaFirst #TrumpTrain #MAGA‚Ä¶ https://t.co/Oj7OK4ucv3",0,0,0,-80.1917902,25.7616798
"156","BelkysSpainUSA","@SpeakerRyan Absolutely Ì†ΩÌ±çÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain #Trump #TrumpTrain #MAGA #VPEOTUS #PEOTUS https://t.co/WvD2KyNTlj",0,0,0,-80.1917902,25.7616798
"157","BelkysSpainUSA","@mitchellvii #TrumpPresident #MakeAmericaGreatAgain #Trump #AmericaFirst #TrumpTrain #MAGA #VPEOTUS #PEOTUS Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏‚Ä¶ https://t.co/ne4CWAg47R",0,0,0,-80.1917902,25.7616798
"158","BelkysSpainUSA","@mitchellvii Absolutely agree Ì†ΩÌ≤Ø with you Ì†ΩÌ±ç #TrumpPresident #MakeAmericaGreatAgain #TrumpTrain #MAGA #VPEOTUS‚Ä¶ https://t.co/WiDg45NA07",0,0,0,-80.1917902,25.7616798
"159","BelkysSpainUSA","@powerglobalus @JosieKana Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ #Trump is the best Ì†ΩÌ≤ØÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain‚Ä¶ https://t.co/px8JE4oSOd",0,0,0,-80.1917902,25.7616798
"160","BelkysSpainUSA","@mitchellvii I agree Ì†ΩÌ≤Ø Ì†ΩÌ∏ÄÌ†ΩÌ∏ÄÌ†ΩÌ∏ÄÌ†ΩÌ∏ÄÌ†ΩÌ∏Ä #TrumpPresident #MAGA #VPEOTUS #PEOTUS #TrumpTrain #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏",0,0,0,-80.1917902,25.7616798
"161","BelkysSpainUSA","@mitchellvii @YouTube You are right Ì†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain #TrumpTrain #Trump #MAGA‚Ä¶ https://t.co/eQw0N4zHaL",0,0,0,-80.1917902,25.7616798
"162","BelkysSpainUSA","@GenFlynn God Bless America Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain #Trump #TrumpTrain #AmericaFirst #MAGA‚Ä¶ https://t.co/5q1pWmmUUG",0,0,0,-80.1917902,25.7616798
"163","BelkysSpainUSA","@mitchellvii Absolutely Ì†ΩÌ±çÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain #Trump #TrumpTrain #MAGA #AmericaFirst‚Ä¶ https://t.co/mhKjDTCTku",0,0,0,-80.1917902,25.7616798
"164","BelkysSpainUSA","@GenFlynn @realDonaldTrump @mike_pence Thank to you too Ì†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ±ç #TrumpPresident #MakeAmericaGreatAgain  #TrumpTrain‚Ä¶ https://t.co/NDNzsqZq2f",0,0,0,-80.1917902,25.7616798
"165","BelkysSpainUSA","@mitchellvii Ì†ΩÌ≤Ø Ì†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ #TrumpPresident #MakeAmericaGreatAgain #Trump #AmericaFirst #TrumpTrain #MAGA #VPEOTUS‚Ä¶ https://t.co/HL5Wwv5oF0",0,0,0,-80.1917902,25.7616798
"166","BelkysSpainUSA","@CondZero1 Yes, I like this cabinet Ì†ΩÌ≤ØÌ†ΩÌ±ç Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ∏ÄÌ†ΩÌ∏ÄÌ†ΩÌ∏ÄÌ†ΩÌ∏Ä #TrumpPresident #MakeAmericaGreatAgain #MAGA #PEOTUS #VPEOTUS #TrumpTrain #TrumpÌ†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±çÌ†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏",0,0,0,-80.1917902,25.7616798
"167","BelkysSpainUSA","@realDonaldTrump @CNN - You are the best My President Ì†ΩÌ±çÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ±ç #TrumpPresident #MakeAmericaGreatAgain #TrumpTrain #MAGA‚Ä¶ https://t.co/UlwkzUpbvI",0,0,0,-80.1917902,25.7616798
"168","benpoe71","It's nice knowing that we're about to have a commander in chief who's proud of our military  #MakeAmericaGreatAgain",0,2,2,-85.4807825,32.6098566
"169","bentonlee1","RT @DonaldJonTrump: @DrCarla_2013 Anyone that wanna #MakeAmericaGreatAgain is a patriot by definition. You can go ahead and spin it however‚Ä¶",3,1,1,-118.2436849,34.0522342
"170","BernLew777","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-97.7430608,30.267153
"171","Bettieh","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-81.5157535,27.6648274
"172","Bettina19","#AmericaFirst 
#Charleston 
#Trump
#MakeAmericaGreatAgain https://t.co/6B0xYlPDGp",0,0,0,-79.9310512,32.7764749
"173","Bevsjoy1","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-77.1945247,41.2033216
"174","BEWHallend","RT @myGianLuca: RT
        President TRUMP OXYGEN!
            For the Next Eight Years!

         #MakeAmericaGreatAgain!! https://t.co/Om‚Ä¶",18,1,1,-81.5157535,27.6648274
"175","BFlores44","Ironic that the #MakeAmericaGreatAgain candidate actually starts the downfall of the empire. #Russia #WIKILEAKS #MakeRussiaGreatAgain",0,-2,2,-87.6297982,41.8781136
"176","BigDaddyShades7","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-112.006882,40.3141169
"177","BigJohn7167","They're chanting #MakeAmericaGreatAgain at the #ArmyNavyGame !!",0,0,0,-75.8501029,40.841523
"178","BigMikeLINY","RT @angelo1053: He is the best! #truthteller #DishonestMedia #MAGA #MakeAmericaGreatAgain #Fox https://t.co/dfy0zpizqB",6,1,1,-74.0059413,40.7127837
"179","Bill381987","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-76.6123884,39.4354087
"180","Bill381987","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-76.6123884,39.4354087
"181","Billrollins6","RT @amrightnow: About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #1A https://t.co/l0wq‚Ä¶",1,0,0,-95.712891,37.09024
"182","BlackRose7196","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-73.7948516,40.7282239
"183","bladesout2011","RT @The_Trump_Train: A great Christmas gift for any proud Trump supporter. Click the picture and order now! #MakeAmericaGreatAgain

https:/‚Ä¶",34,4,4,-74.0059413,40.7127837
"184","BlossomVinson","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-111.2820754,40.6104991
"185","blueandorange86","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-79.2353259,42.0970023
"186","blueskiesmom27","RT @blueskiesmom27: OMG Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç #BiasMedia #LOL #Crying #MakeAmericaGreatAgain #LMFAO #TrumpPresident #TrumpTrain. HE'S COMING YOU BETTER GET U‚Ä¶",1,0,0,-74.4056612,40.0583238
"187","bmcmeg04","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-82.9000751,32.1656221
"188","BobbiDalton13","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-111.8638226,40.5246711
"189","BobbyReport","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-81.5157535,27.6648274
"190","bones5692","Trump just said coach bill would be amazing in the administration #MakeAmericaGreatAgain",0,2,2,-111.8910474,40.7607793
"191","bourbon_brawler","RT @GregLicausi: Jacks helping make Christmas great again Ì†ºÌæÑÌ†ºÌæÑ#makeamericagreatagain https://t.co/0I6KAMSPvF",1,0,0,-115.1398296,36.1699412
"192","bourbon_brawler","RT @odriacarlos: Make Russia great again? #MakeAmericaGreatAgain #Trump

Russia 'intervened to promote Trump' - US intelligence - https://t‚Ä¶",3,3,3,-115.1398296,36.1699412
"193","BrandonEdwardR1","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-85.6023643,44.3148443
"194","branicole","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-89.3985283,40.6331249
"195","Brendag38323989","RT @Tnspud1: Obama_ ' Legacy Of Failure '

#MakeAmericaGreatAgain
 
#ConcealedCarry #2A 

@Pudingtane @perossmeisl @19PHIL51 https://t.co/K‚Ä¶",6,-1,1,-81.655651,30.3321838
"196","BresPolitico","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-77.0368707,38.9071923
"197","BrianJanz1","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-88.6928688,42.097248
"198","brianna_homenko","@realDonaldTrump has done more than Obama and he isn't even in office yet #jobsinamerica #MakeAmericaGreatAgain",0,0,0,-95.712891,37.09024
"199","BromL7","RT @amrightnow: #Realdonaldtrump Follow The Road #MakeAmericaGreatAgain #WisconsinPrimary #Wisconsin #Wisconsinpoll""Unite America"" https://‚Ä¶",2,0,0,-98.098602,30.693418
"200","BruceBrandenbu3","RT @JerseyGirlD2: Once in my lifetime..PRESIDENT TRUMP Ì†ºÌ∑∫Ì†ºÌ∑∏ #MakeAmericaGreatAgain https://t.co/khlrTsOrjn",9,0,0,-120.5542012,43.8041334
"201","brucehallsports","RT @SammyJr07: @Patriotic_Me #MAGA #MakeAmericaGreatAgain #Trump #PresidentTrump is absolutely correct again..The CIA Ì†ΩÌ≤© Doesn't work !!  ‚û°‚Ä¶",5,0,0,-81.4498717,37.2232316
"202","brucehallsports","RT @justjoeaz1: #Trump2016  #makeamericagreatagain Washington Post Issues Correction To ""Fake News"" Story https://t.co/lvqm9X6NJa",4,-2,2,-81.4498717,37.2232316
"203","BRyvkin","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-77.0368707,38.9071923
"204","bsalvato","RT @TheFoundingSon: The President we were waiting for so long!
#MakeAmericaGreatAgain https://t.co/Hm5uu6o9vD",58,0,0,-122.4194155,37.7749295
"205","building4292014","RT @j_rikard: Shout out to the guy at the #ArmyNavyGameDay with the sign that says Hillary blew a 3-1 lead #Trump #MakeAmericaGreatAgain",25,2,2,-82.8274014,40.5492265
"206","burtis77","@OfficialSPGB @realDonaldTrump @CNN #MakeAmericaGreatAgain",0,0,0,-93.8457255,30.0207678
"207","ButchStew1","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-77.0469214,38.8048355
"208","BuybyFelicia","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-99.9018131,31.9685988
"209","CAblond1","RT @amrightnow: ""Watch Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://t.c‚Ä¶",10,2,2,-122.0575434,37.387474
"210","cacameronGOP","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-119.4179324,36.778261
"211","cactusflower81","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #trumptrain https://t.co/xB‚Ä¶",6,2,2,-74.4056612,40.0583238
"212","calder_jennifer","RT @TheFoundingSon: The President we were waiting for so long!
#MakeAmericaGreatAgain https://t.co/Hm5uu6o9vD",58,0,0,-95.712891,37.09024
"213","CALI6ULA","#TriggeredIn4Words
#MakeAmericaGreatAgain
#MakeChristmasGreatAgain
https://t.co/vlYTUhKxYd",0,0,0,-77.1945247,41.2033216
"214","Calijewles","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-119.4179324,36.778261
"215","calliemgiles","RT @BrandonPowers3: #MAKEAMERICAGREATAGAIN https://t.co/WYVGcZcNNb",10,0,0,-121.4295078,38.392842
"216","callofduty0934","#MakeAmericaGreatAgain",0,0,0,-74.0776417,40.7281575
"217","camnet2000","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-95.3698028,29.7604267
"218","captmorgan26","RT @FrancesFrancine: @realDonaldTrump Is Our Next President of the United StatesÌ†ºÌ∑∫Ì†ºÌ∑∏
Deal With it! #RealNews #MakeAmericaGreatAgain https://t‚Ä¶",12,0,0,-95.712891,37.09024
"219","CaraMiaNYC","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-74.1502007,40.5795317
"220","carlaho15238423","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-104.2049408,43.8547003
"221","CarmenCammarat2","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"222","caroldamnit","RT @amrightnow: ""Watch Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://t.c‚Ä¶",10,2,2,-82.9000751,32.1656221
"223","carsonutt","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-119.4179324,36.778261
"224","carsonutt","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-119.4179324,36.778261
"225","CaseyJ1s","I Helped Make America Great T-Shirt https://t.co/bqew0HyM0P #maga #makeamericagreatagain",0,2,2,-119.4179324,36.778261
"226","catspadog","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-86.5804473,35.5174913
"227","ccbean1965","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-95.712891,37.09024
"228","Cecil3695Cecil","RT @DanScavino: Congratulations to our next President of the United States of America @realDonaldTrump! #TimePOY
#MakeAmericaGreatAgain htt‚Ä¶",1857,1,1,-118.2436849,34.0522342
"229","Cecil3695Cecil","RT @DanScavino: President-elect @realDonaldTrump speaking @lagop. Get out &amp; VOTE tomorrow for @JohnKennedyLA! #MakeAmericaGreatAgain https:‚Ä¶",476,0,0,-118.2436849,34.0522342
"230","cecki","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-86.5804473,35.5174913
"231","Ceclewisjr","RT @yadkinfarm: Fake News??? MSNBC Anchor Falsely Claims Fox Had Party at Trump's D.C. Hotel @mitchellvii #MakeAmericaGreatAgain  https://t‚Ä¶",4,-2,2,-84.0832646,37.1289771
"232","cehoskinson","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-77.0368707,38.9071923
"233","cfurr11","RT @Don_Vito_08: President Elect Trump has done more for American Families already than what Obama did in 8 years
#MakeAmericaGreatAgain #A‚Ä¶",163,1,1,-91.9623327,30.9842977
"234","cfurr11","RT @The_Trump_Train: Five actions to restore security and the constitutional rule of law. #LawAndOrder #MakeAmericaGreatAgain https://t.co/‚Ä¶",630,0,0,-91.9623327,30.9842977
